,Date,Country,Cases,Deaths,Recovered,week_number,month,year
497,2/11/2015,Liberia,3146,3826,-680,7,2,2015
498,2/11/2015,Mali,7,0,0,7,2,2015
499,2/11/2015,Spain,1,0,1,7,2,2015
500,2/11/2015,United Kingdom,1,0,0,7,2,2015
501,2/12/2015,Guinea,2685,1651,1034,7,2,2015
502,2/12/2015,Sierra Leone,8138,2984,5154,7,2,2015
503,2/12/2015,Liberia,3146,3826,-680,7,2,2015
504,2/12/2015,Nigeria,19,7,12,7,2,2015
505,2/12/2015,United Kingdom,1,0,0,7,2,2015
506,2/12/2015,Mali,7,0,0,7,2,2015
507,2/12/2015,Senegal,1,0,1,7,2,2015
508,2/12/2015,Spain,1,0,1,7,2,2015
509,2/12/2015,USA,4,1,3,7,2,2015
510,2/13/2015,Sierra Leone,8155,2997,5158,7,2,2015
511,2/13/2015,Senegal,1,0,1,7,2,2015
512,2/13/2015,Spain,1,0,1,7,2,2015
513,2/13/2015,Mali,7,0,0,7,2,2015
514,2/13/2015,Guinea,2693,1659,1034,7,2,2015
515,2/13/2015,United Kingdom,1,0,0,7,2,2015
516,2/13/2015,USA,4,1,3,7,2,2015
517,2/13/2015,Liberia,3147,3858,-711,7,2,2015
518,2/13/2015,Nigeria,19,7,12,7,2,2015
519,2/16/2015,Liberia,3149,0,0,8,2,2015
520,2/16/2015,USA,4,1,3,8,2,2015
521,2/16/2015,Mali,7,0,0,8,2,2015
522,2/16/2015,United Kingdom,1,0,0,8,2,2015
523,2/16/2015,Guinea,2720,1678,1042,8,2,2015
524,2/16/2015,Senegal,1,0,1,8,2,2015
525,2/16/2015,Spain,1,0,1,8,2,2015
526,2/16/2015,Sierra Leone,8199,3035,5164,8,2,2015
527,2/16/2015,Nigeria,19,7,12,8,2,2015
528,2/17/2015,Nigeria,19,7,12,8,2,2015
529,2/17/2015,Liberia,3149,0,0,8,2,2015
530,2/17/2015,USA,4,1,3,8,2,2015
531,2/17/2015,Guinea,2727,1683,1044,8,2,2015
532,2/17/2015,Sierra Leone,8212,3042,5170,8,2,2015
533,2/17/2015,Spain,1,0,1,8,2,2015
534,2/17/2015,Mali,7,0,0,8,2,2015
535,2/17/2015,United Kingdom,1,0,0,8,2,2015
536,2/17/2015,Senegal,1,0,1,8,2,2015
537,2/18/2015,Sierra Leone,8212,3042,5170,8,2,2015
538,2/18/2015,United Kingdom,1,0,0,8,2,2015
539,2/18/2015,Nigeria,19,7,12,8,2,2015
540,2/18/2015,Spain,1,0,1,8,2,2015
541,2/18/2015,Mali,7,0,0,8,2,2015
542,2/18/2015,Liberia,3149,0,0,8,2,2015
543,2/18/2015,Senegal,1,0,1,8,2,2015
544,2/18/2015,Guinea,2727,1683,1044,8,2,2015
545,2/18/2015,USA,4,1,3,8,2,2015
546,2/19/2015,Nigeria,19,7,12,8,2,2015
547,2/19/2015,USA,4,1,3,8,2,2015
548,2/19/2015,Liberia,3152,0,0,8,2,2015
549,2/19/2015,Senegal,1,0,1,8,2,2015
550,2/19/2015,Sierra Leone,8223,3057,5166,8,2,2015
551,2/19/2015,Spain,1,0,1,8,2,2015
552,2/19/2015,Mali,7,0,0,8,2,2015
553,2/19/2015,Guinea,2732,1686,1046,8,2,2015
554,2/19/2015,United Kingdom,1,0,0,8,2,2015
555,2/20/2015,United Kingdom,1,0,0,8,2,2015
556,2/20/2015,Liberia,3152,0,0,8,2,2015
557,2/20/2015,Guinea,2734,1688,1046,8,2,2015
558,2/20/2015,USA,4,1,3,8,2,2015
559,2/20/2015,Nigeria,19,7,12,8,2,2015
560,2/20/2015,Sierra Leone,8223,3057,5166,8,2,2015
561,2/20/2015,Mali,7,0,0,8,2,2015
562,2/20/2015,Spain,1,0,1,8,2,2015
563,2/20/2015,Senegal,1,0,1,8,2,2015
564,2/23/2015,Liberia,3153,0,0,9,2,2015
565,2/23/2015,Senegal,1,0,1,9,2,2015
566,2/23/2015,Spain,1,0,1,9,2,2015
567,2/23/2015,United Kingdom,1,0,0,9,2,2015
568,2/23/2015,Mali,7,0,0,9,2,2015
569,2/23/2015,Sierra Leone,8223,3057,5166,9,2,2015
570,2/23/2015,Nigeria,19,7,12,9,2,2015
571,2/23/2015,Guinea,2758,1699,1059,9,2,2015
572,2/23/2015,USA,4,1,3,9,2,2015
573,2/25/2015,United Kingdom,1,0,0,9,2,2015
574,2/25/2015,Sierra Leone,8289,3095,5194,9,2,2015
575,2/25/2015,Liberia,3153,0,0,9,2,2015
576,2/25/2015,Nigeria,19,7,12,9,2,2015
577,2/25/2015,Mali,7,0,0,9,2,2015
578,2/25/2015,USA,4,1,3,9,2,2015
579,2/25/2015,Guinea,2762,1704,1058,9,2,2015
580,2/25/2015,Senegal,1,0,1,9,2,2015
581,2/25/2015,Spain,1,0,1,9,2,2015
582,2/26/2015,Mali,7,0,0,9,2,2015
583,2/26/2015,Senegal,1,0,1,9,2,2015
584,2/26/2015,Guinea,2781,1714,1067,9,2,2015
585,2/26/2015,Sierra Leone,8308,3113,5195,9,2,2015
586,2/26/2015,United Kingdom,1,0,0,9,2,2015
587,2/26/2015,USA,4,1,3,9,2,2015
588,2/26/2015,Liberia,3153,0,0,9,2,2015
589,2/26/2015,Nigeria,19,7,12,9,2,2015
590,2/26/2015,Spain,1,0,1,9,2,2015
591,2/27/2015,Sierra Leone,8320,3124,5196,9,2,2015
592,2/27/2015,Mali,7,0,0,9,2,2015
593,2/27/2015,Nigeria,19,7,12,9,2,2015
594,2/27/2015,USA,4,1,3,9,2,2015
595,2/27/2015,Guinea,2790,1721,1069,9,2,2015
596,2/27/2015,United Kingdom,1,0,0,9,2,2015
597,2/27/2015,Senegal,1,0,1,9,2,2015
598,2/27/2015,Spain,1,0,1,9,2,2015
599,2/27/2015,Liberia,3153,0,0,9,2,2015
600,3/2/2015,Guinea,2808,1735,1073,10,3,2015
601,3/2/2015,United Kingdom,1,0,0,10,3,2015
602,3/2/2015,Sierra Leone,8353,3164,5189,10,3,2015
603,3/2/2015,Spain,1,0,1,10,3,2015
604,3/2/2015,Nigeria,19,7,12,10,3,2015
605,3/2/2015,Mali,7,0,0,10,3,2015
606,3/2/2015,Liberia,3153,0,0,10,3,2015
607,3/2/2015,USA,4,1,3,10,3,2015
608,3/2/2015,Senegal,1,0,1,10,3,2015
609,3/4/2015,Liberia,3153,0,0,10,3,2015
610,3/4/2015,Nigeria,19,7,12,10,3,2015
611,3/4/2015,Senegal,1,0,1,10,3,2015
612,3/4/2015,USA,4,1,3,10,3,2015
613,3/4/2015,Mali,7,0,0,10,3,2015
614,3/4/2015,Spain,1,0,1,10,3,2015
615,3/4/2015,Sierra Leone,8353,3164,5189,10,3,2015
616,3/4/2015,Guinea,2808,1735,1073,10,3,2015
617,3/4/2015,United Kingdom,1,0,0,10,3,2015
618,3/5/2015,Nigeria,19,7,12,10,3,2015
619,3/5/2015,United Kingdom,1,0,0,10,3,2015
620,3/5/2015,Guinea,2833,1749,1084,10,3,2015
621,3/5/2015,Spain,1,0,1,10,3,2015
622,3/5/2015,Liberia,3150,0,0,10,3,2015
623,3/5/2015,Senegal,1,0,1,10,3,2015
624,3/5/2015,Mali,7,0,0,10,3,2015
625,3/5/2015,Sierra Leone,8383,3199,5184,10,3,2015
626,3/5/2015,USA,4,1,3,10,3,2015
627,3/6/2015,USA,4,1,3,10,3,2015
628,3/6/2015,Mali,7,0,0,10,3,2015
629,3/6/2015,Nigeria,19,7,12,10,3,2015
630,3/6/2015,Liberia,3150,0,0,10,3,2015
631,3/6/2015,Sierra Leone,8389,3210,5179,10,3,2015
632,3/6/2015,Guinea,2840,1755,1085,10,3,2015
633,3/6/2015,Spain,1,0,1,10,3,2015
634,3/6/2015,Senegal,1,0,1,10,3,2015
635,3/6/2015,United Kingdom,1,0,0,10,3,2015
636,3/10/2015,Guinea,2871,1778,1093,11,3,2015
637,3/10/2015,Mali,7,0,0,11,3,2015
638,3/10/2015,Sierra Leone,8428,3263,5165,11,3,2015
639,3/10/2015,Spain,1,0,1,11,3,2015
640,3/10/2015,USA,4,1,3,11,3,2015
641,3/10/2015,United Kingdom,1,0,0,11,3,2015
642,3/10/2015,Liberia,3150,0,0,11,3,2015
643,3/10/2015,Senegal,1,0,1,11,3,2015
644,3/10/2015,Nigeria,19,7,12,11,3,2015
645,3/11/2015,Guinea,2871,1778,1093,11,3,2015
646,3/11/2015,USA,4,1,3,11,3,2015
647,3/11/2015,United Kingdom,1,0,0,11,3,2015
648,3/11/2015,Mali,7,0,0,11,3,2015
649,3/11/2015,Senegal,1,0,1,11,3,2015
650,3/11/2015,Nigeria,19,7,12,11,3,2015
651,3/11/2015,Liberia,3150,0,0,11,3,2015
652,3/11/2015,Spain,1,0,1,11,3,2015
653,3/11/2015,Sierra Leone,8428,3263,5165,11,3,2015
654,3/12/2015,Nigeria,19,7,12,11,3,2015
655,3/12/2015,Spain,1,0,1,11,3,2015
656,3/12/2015,United Kingdom,1,0,0,11,3,2015
657,3/12/2015,USA,4,1,3,11,3,2015
658,3/12/2015,Sierra Leone,8463,3289,5174,11,3,2015
659,3/12/2015,Liberia,3150,0,0,11,3,2015
660,3/12/2015,Guinea,2901,1792,1109,11,3,2015
661,3/12/2015,Senegal,1,0,1,11,3,2015
662,3/12/2015,Mali,7,0,0,11,3,2015
663,3/13/2015,Spain,1,0,1,11,3,2015
664,3/13/2015,Liberia,3150,0,0,11,3,2015
665,3/13/2015,Sierra Leone,8469,3297,5172,11,3,2015
666,3/13/2015,USA,4,1,3,11,3,2015
667,3/13/2015,Guinea,2911,1797,1114,11,3,2015
668,3/13/2015,United Kingdom,1,0,0,11,3,2015
669,3/13/2015,Nigeria,19,7,12,11,3,2015
670,3/13/2015,Senegal,1,0,1,11,3,2015
671,3/13/2015,Mali,7,0,0,11,3,2015
672,3/16/2015,Mali,7,0,0,12,3,2015
673,3/16/2015,Guinea,2957,1821,1136,12,3,2015
674,3/16/2015,Sierra Leone,8484,3321,5163,12,3,2015
675,3/16/2015,Senegal,1,0,1,12,3,2015
676,3/16/2015,Nigeria,19,7,12,12,3,2015
677,3/16/2015,Spain,1,0,1,12,3,2015
678,3/16/2015,USA,4,1,3,12,3,2015
679,3/16/2015,Liberia,3150,0,0,12,3,2015
680,3/16/2015,United Kingdom,1,0,0,12,3,2015
681,3/17/2015,Guinea,2966,1829,1137,12,3,2015
682,3/17/2015,Mali,7,0,0,12,3,2015
683,3/17/2015,Nigeria,19,7,12,12,3,2015
684,3/17/2015,Senegal,1,0,1,12,3,2015
685,3/17/2015,Sierra Leone,8487,3325,5162,12,3,2015
686,3/17/2015,Liberia,3150,0,0,12,3,2015
687,3/17/2015,Spain,1,0,1,12,3,2015
688,3/17/2015,United Kingdom,1,0,0,12,3,2015
689,3/17/2015,USA,4,1,3,12,3,2015
690,3/18/2015,Liberia,3150,0,0,12,3,2015
691,3/18/2015,Sierra Leone,8487,3325,5162,12,3,2015
692,3/18/2015,Spain,1,0,1,12,3,2015
693,3/18/2015,Guinea,2966,1829,1137,12,3,2015
694,3/18/2015,United Kingdom,1,0,0,12,3,2015
695,3/18/2015,Nigeria,19,7,12,12,3,2015
696,3/18/2015,Senegal,1,0,1,12,3,2015
697,3/18/2015,Mali,7,0,0,12,3,2015
698,3/18/2015,USA,4,1,3,12,3,2015
699,3/20/2015,United Kingdom,1,0,0,12,3,2015
700,3/20/2015,Guinea,2988,1846,1142,12,3,2015
701,3/20/2015,Sierra Leone,8508,3346,5162,12,3,2015
702,3/20/2015,USA,4,1,3,12,3,2015
703,3/20/2015,Nigeria,19,7,12,12,3,2015
704,3/20/2015,Senegal,1,0,1,12,3,2015
705,3/20/2015,Spain,1,0,1,12,3,2015
706,3/20/2015,Mali,7,0,0,12,3,2015
707,3/20/2015,Liberia,3150,0,0,12,3,2015
708,3/23/2015,USA,4,1,3,13,3,2015
709,3/23/2015,Senegal,1,0,1,13,3,2015
710,3/23/2015,Liberia,3151,0,0,13,3,2015
711,3/23/2015,Mali,7,0,0,13,3,2015
712,3/23/2015,Sierra Leone,8518,3376,5142,13,3,2015
713,3/23/2015,United Kingdom,1,0,0,13,3,2015
714,3/23/2015,Guinea,3007,1863,1144,13,3,2015
715,3/23/2015,Spain,1,0,1,13,3,2015
716,3/23/2015,Nigeria,19,7,12,13,3,2015
717,3/24/2015,Senegal,1,0,1,13,3,2015
718,3/24/2015,Sierra Leone,8520,3381,5139,13,3,2015
719,3/24/2015,Guinea,3011,1865,1146,13,3,2015
720,3/24/2015,Spain,1,0,1,13,3,2015
721,3/24/2015,Nigeria,19,7,12,13,3,2015
722,3/24/2015,Mali,7,0,0,13,3,2015
723,3/24/2015,United Kingdom,1,0,0,13,3,2015
724,3/24/2015,USA,4,1,3,13,3,2015
725,3/24/2015,Liberia,3151,0,0,13,3,2015
726,3/25/2015,Senegal,1,0,1,13,3,2015
727,3/25/2015,Liberia,3151,0,0,13,3,2015
728,3/25/2015,Spain,1,0,1,13,3,2015
729,3/25/2015,Mali,7,0,0,13,3,2015
730,3/25/2015,Sierra Leone,8520,3381,5139,13,3,2015
731,3/25/2015,United Kingdom,1,0,0,13,3,2015
732,3/25/2015,Guinea,3011,1865,1146,13,3,2015
733,3/25/2015,Nigeria,19,7,12,13,3,2015
734,3/25/2015,USA,4,1,3,13,3,2015
735,3/26/2015,Spain,1,0,1,13,3,2015
736,3/26/2015,Guinea,3032,1875,1157,13,3,2015
737,3/26/2015,Senegal,1,0,1,13,3,2015
738,3/26/2015,Sierra Leone,8529,3398,5131,13,3,2015
739,3/26/2015,Liberia,3151,0,0,13,3,2015
740,3/26/2015,Mali,7,0,0,13,3,2015
741,3/26/2015,Nigeria,19,7,12,13,3,2015
742,3/26/2015,United Kingdom,1,0,0,13,3,2015
743,3/26/2015,USA,4,1,3,13,3,2015
744,3/27/2015,Liberia,3151,0,0,13,3,2015
745,3/27/2015,Spain,1,0,1,13,3,2015
746,3/27/2015,Mali,7,0,0,13,3,2015
747,3/27/2015,Nigeria,19,7,12,13,3,2015
748,3/27/2015,Senegal,1,0,1,13,3,2015
749,3/27/2015,United Kingdom,1,0,0,13,3,2015
750,3/27/2015,USA,4,1,3,13,3,2015
751,3/27/2015,Guinea,3042,1878,1164,13,3,2015
752,3/27/2015,Sierra Leone,8532,3407,5125,13,3,2015
753,4/7/2015,Spain,1,0,1,15,4,2015
754,4/7/2015,Mali,7,0,0,15,4,2015
755,4/7/2015,Senegal,1,0,1,15,4,2015
756,4/7/2015,Nigeria,19,7,12,15,4,2015
757,4/7/2015,Guinea,3089,1919,1170,15,4,2015
758,4/7/2015,United Kingdom,1,0,0,15,4,2015
759,4/7/2015,Liberia,3151,0,0,15,4,2015
760,4/7/2015,USA,4,1,3,15,4,2015
761,4/7/2015,Sierra Leone,8555,3466,5089,15,4,2015
762,4/9/2015,Liberia,3151,0,0,15,4,2015
763,4/9/2015,United Kingdom,1,0,0,15,4,2015
764,4/9/2015,USA,4,1,3,15,4,2015
765,4/9/2015,Mali,7,0,0,15,4,2015
766,4/9/2015,Senegal,1,0,1,15,4,2015
767,4/9/2015,Spain,1,0,1,15,4,2015
768,4/9/2015,Nigeria,19,7,12,15,4,2015
769,4/9/2015,Guinea,3093,1921,1172,15,4,2015
770,4/9/2015,Sierra Leone,8558,3475,5083,15,4,2015
771,4/13/2015,Sierra Leone,8560,3488,5072,16,4,2015
772,4/13/2015,Senegal,1,0,1,16,4,2015
773,4/13/2015,Liberia,3151,0,0,16,4,2015
774,4/13/2015,Mali,7,0,0,16,4,2015
775,4/13/2015,USA,4,1,3,16,4,2015
776,4/13/2015,Nigeria,19,7,12,16,4,2015
777,4/13/2015,Spain,1,0,1,16,4,2015
778,4/13/2015,United Kingdom,1,0,0,16,4,2015
779,4/13/2015,Guinea,3112,1928,1184,16,4,2015
780,4/14/2015,Sierra Leone,8563,3491,5072,16,4,2015
781,4/14/2015,United Kingdom,1,0,0,16,4,2015
782,4/14/2015,USA,4,1,3,16,4,2015
783,4/14/2015,Nigeria,19,7,12,16,4,2015
784,4/14/2015,Mali,7,0,0,16,4,2015
785,4/14/2015,Guinea,3117,1932,1185,16,4,2015
786,4/14/2015,Liberia,3151,0,0,16,4,2015
787,4/14/2015,Senegal,1,0,1,16,4,2015
788,4/14/2015,Spain,1,0,1,16,4,2015
789,4/15/2015,Mali,7,0,0,16,4,2015
790,4/15/2015,Sierra Leone,8563,3491,5072,16,4,2015
791,4/15/2015,Liberia,3151,0,0,16,4,2015
792,4/15/2015,Senegal,1,0,1,16,4,2015
793,4/15/2015,Guinea,3117,1932,1185,16,4,2015
794,4/15/2015,USA,4,1,3,16,4,2015
795,4/15/2015,Spain,1,0,1,16,4,2015
796,4/15/2015,Nigeria,19,7,12,16,4,2015
797,4/15/2015,United Kingdom,1,0,0,16,4,2015
798,4/16/2015,Spain,1,0,1,16,4,2015
799,4/16/2015,USA,4,1,3,16,4,2015
800,4/16/2015,Mali,7,0,0,16,4,2015
801,4/16/2015,Sierra Leone,8566,3499,5067,16,4,2015
802,4/16/2015,Nigeria,19,7,12,16,4,2015
803,4/16/2015,United Kingdom,1,0,0,16,4,2015
804,4/16/2015,Senegal,1,0,1,16,4,2015
805,4/16/2015,Liberia,3151,0,0,16,4,2015
806,4/16/2015,Guinea,3124,1934,1190,16,4,2015
807,4/17/2015,Guinea,3126,1937,1189,16,4,2015
808,4/17/2015,Nigeria,19,7,12,16,4,2015
809,4/17/2015,USA,4,1,3,16,4,2015
810,4/17/2015,United Kingdom,1,0,0,16,4,2015
811,4/17/2015,Senegal,1,0,1,16,4,2015
812,4/17/2015,Liberia,3151,0,0,16,4,2015
813,4/17/2015,Spain,1,0,1,16,4,2015
814,4/17/2015,Mali,7,0,0,16,4,2015
815,4/17/2015,Sierra Leone,8569,3499,5070,16,4,2015
816,4/20/2015,United Kingdom,1,0,0,17,4,2015
817,4/20/2015,Mali,7,0,0,17,4,2015
818,4/20/2015,Sierra Leone,8572,3506,5066,17,4,2015
819,4/20/2015,Senegal,1,0,1,17,4,2015
820,4/20/2015,Guinea,3133,1942,1191,17,4,2015
821,4/20/2015,Liberia,3151,0,0,17,4,2015
822,4/20/2015,Nigeria,19,7,12,17,4,2015
823,4/20/2015,Spain,1,0,1,17,4,2015
824,4/20/2015,USA,4,1,3,17,4,2015
825,4/21/2015,Spain,1,0,1,17,4,2015
826,4/21/2015,Liberia,3151,0,0,17,4,2015
827,4/21/2015,Nigeria,19,7,12,17,4,2015
828,4/21/2015,Mali,7,0,0,17,4,2015
829,4/21/2015,Senegal,1,0,1,17,4,2015
830,4/21/2015,USA,4,1,3,17,4,2015
831,4/21/2015,Guinea,3136,1943,1193,17,4,2015
832,4/21/2015,United Kingdom,1,0,0,17,4,2015
833,4/21/2015,Sierra Leone,8573,3511,5062,17,4,2015
834,4/22/2015,United Kingdom,1,0,0,17,4,2015
835,4/22/2015,Spain,1,0,1,17,4,2015
836,4/22/2015,Sierra Leone,8575,3511,5064,17,4,2015
837,4/22/2015,Mali,7,0,0,17,4,2015
838,4/22/2015,USA,4,1,3,17,4,2015
839,4/22/2015,Guinea,3136,1943,1193,17,4,2015
840,4/22/2015,Senegal,1,0,1,17,4,2015
841,4/22/2015,Liberia,3151,0,0,17,4,2015
842,4/22/2015,Nigeria,19,7,12,17,4,2015
843,4/23/2015,Mali,7,0,0,17,4,2015
844,4/23/2015,United Kingdom,1,0,0,17,4,2015
845,4/23/2015,Liberia,3151,0,0,17,4,2015
846,4/23/2015,Guinea,3144,1947,1197,17,4,2015
847,4/23/2015,Nigeria,19,7,12,17,4,2015
848,4/23/2015,Spain,1,0,1,17,4,2015
849,4/23/2015,Sierra Leone,8581,3519,5062,17,4,2015
850,4/23/2015,USA,4,1,3,17,4,2015
851,4/23/2015,Senegal,1,0,1,17,4,2015
852,4/24/2015,Spain,1,0,1,17,4,2015
853,4/24/2015,United Kingdom,1,0,0,17,4,2015
854,4/24/2015,Mali,7,0,0,17,4,2015
855,4/24/2015,Nigeria,19,7,12,17,4,2015
856,4/24/2015,USA,4,1,3,17,4,2015
857,4/24/2015,Liberia,3151,0,0,17,4,2015
858,4/24/2015,Guinea,3145,1950,1195,17,4,2015
859,4/24/2015,Sierra Leone,8584,3520,5064,17,4,2015
860,4/24/2015,Senegal,1,0,1,17,4,2015
861,4/27/2015,United Kingdom,1,0,0,18,4,2015
862,4/27/2015,Spain,1,0,1,18,4,2015
863,4/27/2015,Mali,7,0,0,18,4,2015
864,4/27/2015,Liberia,3151,0,0,18,4,2015
865,4/27/2015,Nigeria,19,7,12,18,4,2015
866,4/27/2015,USA,4,1,3,18,4,2015
867,4/27/2015,Sierra Leone,8585,3529,5056,18,4,2015
868,4/27/2015,Guinea,3154,1959,1195,18,4,2015
869,4/27/2015,Senegal,1,0,1,18,4,2015
870,4/28/2015,Sierra Leone,8586,3533,5053,18,4,2015
871,4/28/2015,Nigeria,19,7,12,18,4,2015
872,4/28/2015,Guinea,3158,1962,1196,18,4,2015
873,4/28/2015,Senegal,1,0,1,18,4,2015
874,4/28/2015,United Kingdom,1,0,0,18,4,2015
875,4/28/2015,Spain,1,0,1,18,4,2015
876,4/28/2015,USA,4,1,3,18,4,2015
877,4/28/2015,Liberia,3151,0,0,18,4,2015
878,4/28/2015,Mali,7,0,0,18,4,2015
879,4/30/2015,Senegal,1,0,1,18,4,2015
880,4/30/2015,Guinea,3159,1966,1193,18,4,2015
881,4/30/2015,USA,4,1,3,18,4,2015
882,4/30/2015,Spain,1,0,1,18,4,2015
883,4/30/2015,United Kingdom,1,0,0,18,4,2015
884,4/30/2015,Nigeria,19,7,12,18,4,2015
885,4/30/2015,Mali,7,0,0,18,4,2015
886,4/30/2015,Sierra Leone,8588,3535,5053,18,4,2015
887,4/30/2015,Liberia,3151,0,0,18,4,2015
888,5/1/2015,Sierra Leone,8590,3535,5055,18,5,2015
889,5/1/2015,Mali,7,0,0,18,5,2015
890,5/1/2015,Nigeria,19,7,12,18,5,2015
891,5/1/2015,USA,4,1,3,18,5,2015
892,5/1/2015,Guinea,3161,1968,1193,18,5,2015
893,5/1/2015,Senegal,1,0,1,18,5,2015
894,5/1/2015,Liberia,3151,0,0,18,5,2015
895,5/1/2015,United Kingdom,1,0,0,18,5,2015
896,5/1/2015,Spain,1,0,1,18,5,2015
897,5/4/2015,United Kingdom,1,0,0,19,5,2015
898,5/4/2015,Sierra Leone,8592,3536,5056,19,5,2015
899,5/4/2015,Liberia,3151,0,0,19,5,2015
900,5/4/2015,Mali,7,0,0,19,5,2015
901,5/4/2015,Nigeria,19,7,12,19,5,2015
902,5/4/2015,USA,4,1,3,19,5,2015
903,5/4/2015,Spain,1,0,1,19,5,2015
904,5/4/2015,Senegal,1,0,1,19,5,2015
905,5/4/2015,Guinea,3163,1970,1193,19,5,2015
906,5/5/2015,Mali,7,0,0,19,5,2015
907,5/5/2015,Spain,1,0,1,19,5,2015
908,5/5/2015,Liberia,3151,0,0,19,5,2015
909,5/5/2015,USA,4,1,3,19,5,2015
910,5/5/2015,Nigeria,19,7,12,19,5,2015
911,5/5/2015,Sierra Leone,8595,3537,5058,19,5,2015
912,5/5/2015,United Kingdom,1,0,0,19,5,2015
913,5/5/2015,Senegal,1,0,1,19,5,2015
914,5/5/2015,Guinea,3167,1971,1196,19,5,2015
915,5/6/2015,Guinea,3167,1971,1196,19,5,2015
916,5/6/2015,Liberia,3151,0,0,19,5,2015
917,5/6/2015,United Kingdom,1,0,0,19,5,2015
918,5/6/2015,Nigeria,19,7,12,19,5,2015
919,5/6/2015,Mali,7,0,0,19,5,2015
920,5/6/2015,USA,4,1,3,19,5,2015
921,5/6/2015,Sierra Leone,8595,3537,5058,19,5,2015
922,5/6/2015,Senegal,1,0,1,19,5,2015
923,5/6/2015,Spain,1,0,1,19,5,2015
924,5/7/2015,Liberia,3151,0,0,19,5,2015
925,5/7/2015,Spain,1,0,1,19,5,2015
926,5/7/2015,Mali,7,0,0,19,5,2015
927,5/7/2015,Sierra Leone,8597,3538,5059,19,5,2015
928,5/7/2015,USA,4,1,3,19,5,2015
929,5/7/2015,United Kingdom,1,0,0,19,5,2015
930,5/7/2015,Senegal,1,0,1,19,5,2015
931,5/7/2015,Guinea,3170,1972,1198,19,5,2015
932,5/7/2015,Nigeria,19,7,12,19,5,2015
933,5/8/2015,Senegal,1,0,1,19,5,2015
934,5/8/2015,Spain,1,0,1,19,5,2015
935,5/8/2015,Sierra Leone,8597,3538,5059,19,5,2015
936,5/8/2015,USA,4,1,3,19,5,2015
937,5/8/2015,Nigeria,19,7,12,19,5,2015
938,5/8/2015,Liberia,3151,0,0,19,5,2015
939,5/8/2015,United Kingdom,1,0,0,19,5,2015
940,5/8/2015,Mali,7,0,0,19,5,2015
941,5/8/2015,Guinea,3170,1972,1198,19,5,2015
942,5/11/2015,United Kingdom,1,0,0,20,5,2015
943,5/11/2015,Guinea,3173,1976,1197,20,5,2015
944,5/11/2015,Senegal,1,0,1,20,5,2015
945,5/11/2015,USA,4,1,3,20,5,2015
946,5/11/2015,Spain,1,0,1,20,5,2015
947,5/11/2015,Mali,7,0,0,20,5,2015
948,5/11/2015,Liberia,3151,0,0,20,5,2015
949,5/11/2015,Nigeria,19,7,12,20,5,2015
950,5/11/2015,Sierra Leone,8597,3538,5059,20,5,2015
951,5/12/2015,Senegal,1,0,1,20,5,2015
952,5/12/2015,Mali,7,0,0,20,5,2015
953,5/12/2015,Liberia,3151,0,0,20,5,2015
954,5/12/2015,USA,4,1,3,20,5,2015
955,5/12/2015,United Kingdom,1,0,0,20,5,2015
956,5/12/2015,Sierra Leone,8597,3538,5059,20,5,2015
957,5/12/2015,Nigeria,19,7,12,20,5,2015
958,5/12/2015,Guinea,3174,1977,1197,20,5,2015
959,5/12/2015,Spain,1,0,1,20,5,2015
960,5/13/2015,Sierra Leone,8597,3538,5059,20,5,2015
961,5/13/2015,United Kingdom,1,0,0,20,5,2015
962,5/13/2015,Senegal,1,0,1,20,5,2015
963,5/13/2015,Nigeria,19,7,12,20,5,2015
964,5/13/2015,Spain,1,0,1,20,5,2015
965,5/13/2015,Liberia,3151,0,0,20,5,2015
966,5/13/2015,Mali,7,0,0,20,5,2015
967,5/13/2015,Guinea,3173,1976,1197,20,5,2015
968,5/13/2015,USA,4,1,3,20,5,2015
969,5/14/2015,Nigeria,19,7,12,20,5,2015
970,5/14/2015,Spain,1,0,1,20,5,2015
971,5/14/2015,Liberia,3151,0,0,20,5,2015
972,5/14/2015,USA,4,1,3,20,5,2015
973,5/14/2015,Mali,7,0,0,20,5,2015
974,5/14/2015,Guinea,3187,1980,1207,20,5,2015
975,5/14/2015,Senegal,1,0,1,20,5,2015
976,5/14/2015,United Kingdom,1,0,0,20,5,2015
977,5/14/2015,Sierra Leone,8597,3538,5059,20,5,2015
978,5/14/2015,Italy,1,0,0,20,5,2015
979,5/15/2015,Mali,7,0,0,20,5,2015
980,5/15/2015,Guinea,3189,1982,1207,20,5,2015
981,5/15/2015,Sierra Leone,8598,3538,5060,20,5,2015
982,5/15/2015,Nigeria,19,7,12,20,5,2015
983,5/15/2015,United Kingdom,1,0,0,20,5,2015
984,5/15/2015,Italy,1,0,1,20,5,2015
985,5/15/2015,Spain,1,0,1,20,5,2015
986,5/15/2015,USA,4,1,3,20,5,2015
987,5/15/2015,Senegal,1,0,1,20,5,2015
988,5/15/2015,Liberia,3151,0,0,20,5,2015
989,5/18/2015,Nigeria,19,7,12,21,5,2015
990,5/18/2015,Spain,1,0,1,21,5,2015
991,5/18/2015,Sierra Leone,8603,3540,5063,21,5,2015
992,5/18/2015,United Kingdom,1,0,0,21,5,2015
993,5/18/2015,Liberia,3151,0,0,21,5,2015
994,5/18/2015,Senegal,1,0,1,21,5,2015
