Datetime,Text
2016-03-21 23:47:08+00:00,"Guinea's coordination unit monitoring 816 Ebola contacts following recent flare-up in southeast region, official... http://fb.me/4yfDsO9EI"
2016-03-21 23:46:29+00:00,Guinea monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination unit has traced an estimated...
2016-03-21 23:46:25+00:00,Si señores me pronosticaron zika Grado 3 con riesgo de EBOLA en la medula espinal ! Pero hoy juega América y no me importa nada !
2016-03-21 23:46:22+00:00,http://bit.ly/VakEyl Guinea monitoring 816 Ebola contacts following flare-up http://ow.ly/3cH8iA
2016-03-21 23:46:11+00:00,awuiwui les dégâts (Brand support le cancer d'ébola du sida) 
2016-03-21 23:46:00+00:00,"Guinea's coordination unit monitoring 816 Ebola contacts following recent flare-up in southeast region, official says - Reuters"
2016-03-21 23:45:55+00:00,CONAKRY (Reuters) - Guinea's Ebola coordination unit has traced an estimated 816 people who may have come into con… http://ift.tt/1Vx8IDi
2016-03-21 23:45:51+00:00,http://bit.ly/VakEyl Guinea monitoring 816 Ebola contacts following flare-up http://ow.ly/3cH82n
2016-03-21 23:45:23+00:00,@luizeperanza @FilipaDipo @1Dnes o justin pimba morreu de ebola ha um ano e meio
2016-03-21 23:45:09+00:00,@jtsbluearmy26 u mean Ebola infested well the difference is drogba is otherworldly and giroud is....well he is just giroud lmao!
2016-03-21 23:44:44+00:00,"Unfortunately, Guinea has fresh cases of Ebola. Tracking of contacts is ongoing: a swift reaction. Hope this is contained."
2016-03-21 23:44:31+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ift.tt/1UzNYLz
2016-03-21 23:44:13+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://news.ftppro.com/KUyv #Health
2016-03-21 23:43:23+00:00,Guinea monitoring 816 Ebola contacts following flare-up: Guinea's Ebola coordination unit has traced an estima... http://bit.ly/1UzNKnM
2016-03-21 23:43:18+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://bit.ly/1UzNKnM
2016-03-21 23:42:12+00:00,"@ExceedSlayer tranquilo, el ébola ya no está por aquí, no te preocupes"
2016-03-21 23:41:47+00:00,UPDATE 1-Guinea monitoring 816 Ebola contacts following flare-up http://33c.co/YdysbP #healthcare #news
2016-03-21 23:41:45+00:00,"UPDATE 1-Guinea monitoring 816 Ebola contacts following flare-up: CONAKRY, March 21 (Reuters) - Guinea's Ebola... http://bit.ly/1ZlZWYL"
2016-03-21 23:41:23+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://reut.rs/1Rgmi8N via @ReutersIndia
2016-03-21 23:40:09+00:00,"NEWS SCAN: More #Ebola in Guinea; #Flu virus in coughs, breaths; #H7N9 case in Hong Kong; New #anthrax drug approved http://ow.ly/ZMueW"
2016-03-21 23:39:59+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://crofsblogs.typepad.com/h5n1/2016/03/guinea-monitoring-816-ebola-contacts-following-flare-up.html
2016-03-21 23:38:55+00:00,West Africa vulnerable to new major Ebola outbreak as vigilance fades - Reuters http://goo.gl/SgDjLd
2016-03-21 23:38:47+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://www.mo4ch.com/guinea-says-monitoring-816-ebola-contacts-following-flare-up/
2016-03-21 23:38:37+00:00,Beware of diseases resembling Ebola: experts http://ift.tt/22Aq30b
2016-03-21 23:38:10+00:00,#teamfollowback Guinea says monitoring 816 Ebola contacts following flare-up http://dlvr.it/KrfYnC #monsterfollow
2016-03-21 23:38:08+00:00,http://goo.gl/R0ajh Guinea monitoring 816 Ebola contacts following flare-up http://goo.gl/fb/khmzwa
2016-03-21 23:37:02+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://ift.tt/22AxPHf
2016-03-21 23:37:00+00:00,#TeInteresa: ¿Cuál es el punto débil del ébola? http://bit.ly/1SZFT1B
2016-03-21 23:36:54+00:00,General News • ' Suspected Ebola case at Achimota proves negative' via @233liveOnline. Full story at http://233live.com/General/92596/+Suspected+Ebola+case+at+Achimota+proves+negative.html
2016-03-21 23:36:45+00:00,Ébola-chan se está garchando a todos(?
2016-03-21 23:35:41+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ift.tt/1S1Ngkk
2016-03-21 23:34:46+00:00,"Blogger Peter Kulpe, Emmendingen Info: Neue Fälle: Ebola lässt sich in Westafrika nicht ausrotten - http://goo.gl/alerts/BjqHc #GoogleAlerts"
2016-03-21 23:34:36+00:00,Sicherheitspolitik: Ebola – verheerende Seuche und Waffe aus dem Labor http://to.welt.de/qXrxg9W
2016-03-21 23:34:30+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ift.tt/1S1Ngkk Brought to you by http://www.xubex.com
2016-03-21 23:34:07+00:00,Ici t'es absente parce que t'avais ebola meme si ta un justificatifs ils s'en foutent t'es absente quand meme bim signalement academique
2016-03-21 23:33:55+00:00,"Mi mama sin darse cuenta me compro unos separadores de boca que venian con gigliotti y el burro martinez, los terminamos tirando q ebola "
2016-03-21 23:33:20+00:00,Guinea says monitoring 816 Ebola contacts following flare-up - CONAKRY (Reuters) - Guinea's Ebola coordination unit… 
2016-03-21 23:33:17+00:00,We want no more Ebola in our country. Our brave people is fed up living the ebola nightmare again!
2016-03-21 23:32:52+00:00,West Africa vulnerable to new major Ebola outbreak as vigilance fades - Reuters http://ift.tt/1UgFXeT
2016-03-21 23:31:33+00:00,Beware of diseases resembling Ebola: experts: Experts say there is a wide range of viral diseases in Tanzania ... http://bit.ly/1Vxabt8
2016-03-21 23:31:30+00:00,http://bit.ly/amazingbenefitsthatpaysweekly Guinea says monitoring 816 Ebola contacts following flare-up http://ow.ly/3cH7fB
2016-03-21 23:31:17+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ow.ly/3cH6ZL
2016-03-21 23:31:01+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ow.ly/3cH6ML
2016-03-21 23:30:59+00:00,West Africa vulnerable to new major Ebola outbreak as vigilance fades - Reuters http://news.google.com/news/url?sa=t&amp;fd=R&amp;ct2=us&amp;usg=AFQjCNH0k3ldMOFumuonF3g22eN1Jp_SbA&amp;clid=c3a7d30bb8a4878e06b80cf16b898331&amp;cid=52779065254015&amp;ei=MoTwVtC4HNTK3gHgoZOYBA&amp;url=http://www.reuters.com/article/us-health-ebola-vigilance-idUSKCN0WN24M #msf
2016-03-21 23:30:53+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ift.tt/1S1Ngkk
2016-03-21 23:30:29+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://feeds.reuters.com/~r/reuters/healthNews/~3/-BXa3Ufx3d0/story01.htm
2016-03-21 23:30:23+00:00,Guinea says monitoring 816 Ebola contacts following flare-up #HealthFitnessXD http://news.yahoo.com/guinea-says-monitoring-816-ebola-contacts-following-flare-230317982.html
2016-03-21 23:30:08+00:00,Reuters UK West Africa vulnerable to new major Ebola outbreak as vigilance fades Reuters UK DAKAR (Thomson Reuters… http://dlvr.it/KrfSYg
2016-03-21 23:30:07+00:00,How Cuba Is Leading The International Fight Against Ebola http://ow.ly/ZLK9X
2016-03-21 23:30:05+00:00,Hasta 9 meses puede permanecer el virus del ébola en el semen http://www.grandesmedios.com/hasta-9-meses-puede-permanecer-el-virus-del-ebola-en-el-semen/ #Salud
2016-03-21 23:29:32+00:00,#NAME?
2016-03-21 23:29:11+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ift.tt/1LCfeq1
2016-03-21 23:28:50+00:00,Guinea says monitoring 816 Ebola contacts following flare-up
2016-03-21 23:28:33+00:00,@marvelers @WeshLait @CptRgers @JonBstrd @soudeur_man Ah oui UnderTale c'est ebola... :hap:
2016-03-21 23:28:09+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://yhoo.it/1Vx7qIm
2016-03-21 23:28:08+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://yhoo.it/1Vx7qIm
2016-03-21 23:28:07+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://yhoo.it/1UzLq07
2016-03-21 23:28:07+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://yhoo.it/1Vx7qIm
2016-03-21 23:28:07+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coord... http://yhoo.it/1Vx7qIm (Yahoo)
2016-03-21 23:28:06+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://yhoo.it/22AwtMK
2016-03-21 23:28:06+00:00,News: Guinea says monitoring 816 Ebola contacts following flare-up http://yhoo.it/22AwtMK
2016-03-21 23:28:05+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://yhoo.it/22AwtMK
2016-03-21 23:28:04+00:00,Qivana - Guinea says monitoring 816 Ebola contacts following flare-up http://yhoo.it/1UzLpJq
2016-03-21 23:28:04+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://yhoo.it/22AwtMK
2016-03-21 23:27:34+00:00,Olvídate de zika y ébola; un virus puede activar todas las alarmas del mundo http://bit.ly/1PnyZwc
2016-03-21 23:27:33+00:00,"Happy 10th Birthday — but no, I don't #LoveTwitter — and here's why... #Ebola "
2016-03-21 23:27:22+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1PnyYZc
2016-03-21 23:26:57+00:00,Adicionei um vídeo a uma playlist @YouTube http://youtu.be/8cqK1PNolBs?aPlague Inc: Evolved - Ebola Virus Theme
2016-03-21 23:26:09+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://goo.gl/aM4mCs #navishealth
2016-03-21 23:23:12+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1ZlX4v0 #world #health
2016-03-21 23:23:05+00:00,#healthNews Guinea says monitoring 816 Ebola contacts following flare-up http://1.st1.cc/KrfLSK
2016-03-21 23:22:56+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://33c.co/qkyAlk #health #news #today
2016-03-21 23:22:54+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:53+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8eNr
2016-03-21 23:22:51+00:00,Health - Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Gu... http://bit.ly/1Vx8eNr - Abigail Pollak
2016-03-21 23:22:49+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8tIt #health
2016-03-21 23:22:49+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1UzKB7m #health
2016-03-21 23:22:47+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8eNr
2016-03-21 23:22:47+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8qMO
2016-03-21 23:22:47+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1UzKAQX
2016-03-21 23:22:46+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:46+00:00,CONAKRY (Reuters) - Guinea's Ebola coordination unit has traced an estimated 816 people who may have come into contact with victims o...
2016-03-21 23:22:44+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://ln.is/www.reuters.com/arti/j1gxA
2016-03-21 23:22:44+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:43+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:41+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8pZ7 Health
2016-03-21 23:22:40+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:39+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:37+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:36+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:35+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:34+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:33+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:32+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:31+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:30+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:29+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:26+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:24+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:23+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:23+00:00,#Reuters Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coor... http://bit.ly/1Vx8eNr
2016-03-21 23:22:22+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:20+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:18+00:00,"""West Africa vulnerable to new major Ebola outbreak as vigilance fades - Reuters"" http://ift.tt/1XItGxw #HealthNews"
2016-03-21 23:22:14+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8eNr
2016-03-21 23:22:14+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:13+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:22:12+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNu
2016-03-21 23:22:12+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://dailyeeuu.tusueldo.com/1jb9 #health
2016-03-21 23:22:12+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:21:59+00:00,Ebola outbreak: Guinea confirms two new cases @agaviriau @INSColombia http://www.bbc.co.uk/news/world-africa-35840782
2016-03-21 23:21:57+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8eNr
2016-03-21 23:21:56+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:21:55+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:21:44+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:21:43+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:21:41+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:21:40+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:21:40+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8eNr
2016-03-21 23:21:39+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coord... http://bit.ly/1Vx8eNu #health
2016-03-21 23:21:39+00:00,#Boston Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8eNu http://goo.gl/kYWDe9
2016-03-21 23:21:38+00:00,HEALTH TV Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8eNr http://goo.gl/j6KSph
2016-03-21 23:21:37+00:00,HEALTH TV Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8eNu http://goo.gl/j6KSph
2016-03-21 23:21:36+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1Vx8eNr
2016-03-21 23:21:35+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://bit.ly/1Vx8ex1 #Health
2016-03-21 23:21:07+00:00,El señor de al lado mio en el micro tose todo el tiempo sin taparse la boca. Pronostico para mañana: tengo ebola
2016-03-21 23:21:00+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://dlvr.it/KrfHsK
2016-03-21 23:20:45+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://reut.rs/21EeBxX
2016-03-21 23:20:39+00:00,Les nouveaux cas d'#Ebola #Guinee pourraient etre causes par la viande de brousse.
2016-03-21 23:20:36+00:00,Guinea says monitoring 816 Ebola contacts following flare-up - WHBL Sheboygan http://bit.ly/1UzKgl3 #ebola #EVD
2016-03-21 23:20:36+00:00,West Africa vulnerable to new major Ebola outbreak as vigilance fades - Reuters http://bit.ly/22Avg8c #ebola #EVD
2016-03-21 23:20:17+00:00,Beware of diseases resembling Ebola: experts http://www.tanzanianation.com/feed-items/beware-of-diseases-resembling-ebola-experts/
2016-03-21 23:20:15+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://cur.lv/wo5jo
2016-03-21 23:19:48+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://bit.ly/1ReqlVb
2016-03-21 23:19:47+00:00,Guinea says monitoring 816 Ebola contacts following flare-up #Health
2016-03-21 23:19:43+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ift.tt/1LCfeq1
2016-03-21 23:19:41+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ift.tt/1MyjKRt
2016-03-21 23:19:02+00:00,Resurgence of Ebola in Guinea kills 4 http://sbne.ws/r/ugAb
2016-03-21 23:18:51+00:00,General News • 'Ending Ebola before rainy season imperative - UNMEER' via @233liveOnline. Full story at http://233live.com/General/96857/Ending+Ebola+before+rainy+season+imperative+-+UNMEER.html
2016-03-21 23:18:51+00:00,International News • 'Ebola-infected Nigerian doctor recovers' via @233liveOnline. Full story at http://233live.com/International/91781/Ebola-infected+Nigerian+doctor+recovers.html
2016-03-21 23:17:27+00:00,#herbs CONAKRY (Reuters) - Guinea's Ebola coordination unit has traced an estimated 816 people who may have co... http://twtly.com/mm1
2016-03-21 23:17:26+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://yhoo.it/1Vx7qIm
2016-03-21 23:17:26+00:00,Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY (Reuters) - Guinea's Ebola coordination ... http://yhoo.it/1Vx7qIm
2016-03-21 23:17:25+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://yhoo.it/1Vx7qIm
2016-03-21 23:17:07+00:00,"""Guinea says monitoring 816 Ebola contacts following flare-up"" http://feeds.reuters.com/~r/reuters/UShealthcareNews/~3/qqq7I4BrRnE/story01.htm"
2016-03-21 23:16:50+00:00,"Sconfitta ebola, la lotta alla mortalità materna è la nuova priorità sanitaria per il governo della Sierra Leone. @sierraleonenet"
2016-03-21 23:16:41+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ow.ly/3cH5SL
2016-03-21 23:16:35+00:00,Resident Evil Ebola ( Coming Soon ) [ By Andika Pratama | Facebook ] 
2016-03-21 23:16:01+00:00,divaparrots weekly: EBOLA RESURFACES AS TWO NEW CASES ARE REPORTED IN GUINEA: http://divaparrots.blogspot.com/2016/03/ebola-resurfaces-as-two-new-cases-are.html
2016-03-21 23:15:08+00:00,"Ebola Virus Disease: History, Epidemiology and Outbreaks(pdf) | Paperity http://paperity.org/p/61595129/ebola-virus-disease-history-epidemiology-and-outbreaks via @Paperity"
2016-03-21 23:14:44+00:00,Estoy tosiendo Mucho en el bondi deben pensar todos que tengo ebola ahre jajaja
2016-03-21 23:13:15+00:00,"""West Africa vulnerable to new major Ebola outbreak as vigilance fades - Reuters"" http://ift.tt/1MjMBy8 #healthnews #digitalhealth"
2016-03-21 23:12:35+00:00,No he leído ninguna frase de las que he dado RT pero ahora mismo he infectado mi TL de ebola y eso me hace feliz 
2016-03-21 23:11:51+00:00,Iggy pode desejar a morte por ebola de um paparazzo mas a Azealia não pode desejar que a fancy pule do Cânion
2016-03-21 23:11:47+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://33c.co/KN58BB #healthcare #news
2016-03-21 23:11:45+00:00,"Guinea says monitoring 816 Ebola contacts following flare-up: CONAKRY, March 21 (Reuters) - Guinea's Ebola coo... http://bit.ly/1Vx6fc7"
2016-03-21 23:11:44+00:00,"Two cases of Ebola confirmed in Guinea: how is ebola spread, transmission of ebola – Bing News Two cases of Eb... http://bit.ly/1Vx6cwJ"
2016-03-21 23:11:35+00:00,#NAME?
2016-03-21 23:11:19+00:00,@syrupf yeah? good luck fighting me when i have ebola &amp; leprosy
2016-03-21 23:09:54+00:00,An interactive history of Ebola outbreaks by @dubly http://cnnmon.ie/1p667jD via @CNNMoney
2016-03-21 23:08:52+00:00,General News • 'There’s no ‘Ebola chalk’ in Ghana – FDA' via @233liveOnline. Full story at http://233live.com/General/95313/There%E2%80%99s+no+%E2%80%98Ebola+chalk%E2%80%99+in+Ghana+%E2%80%93+FDA.html
2016-03-21 23:08:11+00:00,Fourth person dies of #Ebola in latest flare up in #Guinea. #health #Africa http://reut.rs/1UrTkbL via @Reuters
2016-03-21 23:08:06+00:00,"Ebola zombies I swear people come up with the dumbest things, just for attention"
2016-03-21 23:08:03+00:00,"""La historia se repite: tras el segundo 'fin' de la epidemia, el Ébola reaparece"" http://www.diariomedico.com/2016/03/18/area-profesional/sanidad/la-historia-se-repite-tras-el-segundo-fin-de-la-epidemia-el-ebola-reaparece"
2016-03-21 23:05:31+00:00,"EBOLA, GON HAVE ME IN THE CLUB LIKE THIS Versace hazmat suit so I can: EBOLA, GON HAVE ME IN THE CLUB LIKE THI... http://tinyurl.com/gq86sk5"
2016-03-21 23:04:48+00:00,"It sure looks as though #Ebola has established a presence in the wild, in west Africa. https://twitter.com/UmaruFofana/status/712052099446661120"
2016-03-21 23:04:15+00:00,The #Ebola resurgence in #Guinea's forest region may well have been caused by bushmeat. Stay away from bushmeat. Ebola destroys a nation!
2016-03-21 23:03:20+00:00,adventure time come on how can you then get Ebola
2016-03-21 23:02:31+00:00,"More Than 10000 Africa Ebola Cases, Health Agency Says http://bit.ly/1oXVyBN"
2016-03-21 23:01:46+00:00,"#worldnetdaily New virus deadlier than Ebola, Zika to emerge: Scientists have warned that humans should brace ... http://chilp.it/12c0bbe"
2016-03-21 23:00:38+00:00,Dr. Sheila Davis of @PIH on lessons from Ebola at 4-5-16 seminar hosted by @RUglobalnursing &amp; @UnivHospNewark http://bit.ly/1Tn61UY
2016-03-21 23:00:33+00:00,N'Zérékoré - Le virus Ebola continue de sévir http://fr.allafrica.com/stories/201603210329.html #Guinée
2016-03-21 23:00:11+00:00,25 Curious Facts About Ebola You Should Know http://youtu.be/pc4C_MUnHRI
2016-03-21 22:58:37+00:00,Ebola? 
2016-03-21 22:58:34+00:00,The #Ebola resurgence in #Guinea's forest region may well have been caused by bushmeat. Stay away from bushmeat.... http://fb.me/7TIdioQqL
2016-03-21 22:58:01+00:00,#NAME?
2016-03-21 22:56:44+00:00,Preventing Diseases From Crossing Borders in West Africa Post-Ebola: When the Ebola outbreak was confirmed in ... http://bit.ly/1ZlSSeR
2016-03-21 22:55:59+00:00,cabrones no me digan babe me da ébola
2016-03-21 22:55:42+00:00,#NAME?
2016-03-21 22:54:10+00:00,Big thanks to Dr. Koopmeiners for talking about #Ebola #RCTs at @publichealthumn Student ID Journal Club. Awesome perspective &amp; discussion!
2016-03-21 22:53:52+00:00,Funderar på att skicka Rosling till dotterns förskola.Med tanke på arbetet mot ebola borde han kunna fixa det som sker på avdelning Stjärnan
2016-03-21 22:53:44+00:00,"Panic, Rumors, and the Truth About Ebola. http://conscores.org/f8fi RT #TCOT #CCOT #MakeDCListen #TeaParty #Conservatives"
2016-03-21 22:52:46+00:00,Tu vai vim aqui mesmo @luan_ebola
2016-03-21 22:52:30+00:00,"@ZachMatari I've had a 10,000 word essay due since 3weeks ago- but I contracted ebola so naturally I can't present it "
2016-03-21 22:52:05+00:00,Hasta 9 meses puede permanecer el virus del ébola en el semen http://www.grandesmedios.com/hasta-9-meses-puede-permanecer-el-virus-del-ebola-en-el-semen/ | #Salud
2016-03-21 22:52:00+00:00,West Africa vulnerable to new major Ebola outbreak as vigilance fades: By Kieran Guilbert DAKAR (Thomson Reute... http://pwzn.a.boysofts.com/OPJ
2016-03-21 22:51:24+00:00,"@TakeThatDarwin @TakeThatInsects That was supposed to read ""sleep off Ebola""...gee whiz, reading those tweets is getting to me"
2016-03-21 22:51:07+00:00,"#Virtual Reality is an ""empathy machine"" - Waves of Grace, story of Ebola survivor caring for orphans in her village http://buff.ly/1ZcFPMH"
2016-03-21 22:51:05+00:00,"Sheila Davis from @PIH to address lessons from Ebola at #globalhealth conference, 4-5-16 in Newark, NJ http://bit.ly/1Tn61UY"
2016-03-21 22:51:02+00:00,No se porque siempre que veo algo del ebola me acuerdo de Harvey 
2016-03-21 22:50:59+00:00,"More like ""Michelle got a boner today... Lol ebola was made by me for fun, i tweet as @DJKeemFTL shhh secwet!"
