,Date,Country,Cases,Deaths,Recovered,week_number,month,year
370,2015-10-22,Italy,1.0,0,1,43,10,2015
371,2015-10-23,Italy,1.0,0,1,43,10,2015
372,2015-10-26,Italy,1.0,0,1,44,10,2015
373,2015-10-27,Italy,1.0,0,1,44,10,2015
374,2015-10-29,Italy,1.0,0,1,44,10,2015
375,2015-10-30,Italy,1.0,0,1,44,10,2015
376,2015-11-03,Italy,1.0,0,1,45,11,2015
377,2015-11-05,Italy,1.0,0,1,45,11,2015
378,2015-11-06,Italy,1.0,0,1,45,11,2015
379,2015-11-10,Italy,1.0,0,1,46,11,2015
380,2015-11-11,Italy,1.0,0,1,46,11,2015
381,2015-11-12,Italy,1.0,0,1,46,11,2015
382,2015-11-16,Italy,1.0,0,1,47,11,2015
383,2015-11-17,Italy,1.0,0,1,47,11,2015
384,2015-11-20,Italy,1.0,0,1,47,11,2015
385,2015-11-24,Italy,1.0,0,1,48,11,2015
386,2015-11-26,Italy,1.0,0,1,48,11,2015
387,2015-12-01,Italy,1.0,0,1,49,12,2015
388,2015-12-02,Italy,1.0,0,1,49,12,2015
389,2015-12-03,Italy,1.0,0,1,49,12,2015
390,2015-12-09,Italy,1.0,0,1,50,12,2015
391,2015-12-10,Italy,1.0,0,1,50,12,2015
392,2015-12-11,Italy,1.0,0,1,50,12,2015
393,2015-12-15,Italy,1.0,0,1,51,12,2015
394,2015-12-16,Italy,1.0,0,1,51,12,2015
395,2015-12-17,Italy,1.0,0,1,51,12,2015
396,2015-12-22,Italy,1.0,0,1,52,12,2015
397,2015-12-23,Italy,1.0,0,1,52,12,2015
398,2015-12-29,Italy,1.0,0,1,53,12,2015
399,2016-03-23,Italy,1.0,0,1,12,3,2016
400,2014-08-29,Liberia,1378.0,694,684,35,8,2014
401,2014-09-05,Liberia,1871.0,1089,782,36,9,2014
402,2014-09-08,Liberia,2046.0,1224,822,37,9,2014
403,2014-09-12,Liberia,2081.0,1260,821,37,9,2014
404,2014-09-16,Liberia,2407.0,1296,1111,38,9,2014
405,2014-09-18,Liberia,2710.0,1459,1251,38,9,2014
406,2014-09-22,Liberia,3022.0,1578,1444,39,9,2014
407,2014-09-24,Liberia,3280.0,1677,1603,39,9,2014
408,2014-09-26,Liberia,3458.0,1830,1628,39,9,2014
409,2014-10-01,Liberia,3696.0,1998,1698,40,10,2014
410,2014-10-03,Liberia,3834.0,2069,1765,40,10,2014
411,2014-10-08,Liberia,3924.0,2210,1714,41,10,2014
412,2014-10-10,Liberia,4076.0,2316,1760,41,10,2014
413,2014-10-15,Liberia,4249.0,2458,1791,42,10,2014
414,2014-10-17,Liberia,4262.0,2484,1778,42,10,2014
415,2014-10-22,Liberia,4665.0,2705,1960,43,10,2014
416,2014-10-25,Liberia,4665.0,2705,1960,43,10,2014
417,2014-10-29,Liberia,6535.0,2720,3815,44,10,2014
418,2014-10-31,Liberia,6535.0,2735,3800,44,10,2014
419,2014-11-05,Liberia,6535.0,2750,3785,45,11,2014
420,2014-11-07,Liberia,6619.0,2766,3853,45,11,2014
421,2014-11-12,Liberia,6822.0,2836,3986,46,11,2014
422,2014-11-14,Liberia,6878.0,2900,3978,46,11,2014
423,2014-11-19,Liberia,7069.0,2964,4105,47,11,2014
424,2014-11-21,Liberia,7082.0,2990,4092,47,11,2014
425,2014-11-26,Liberia,7168.0,3016,4152,48,11,2014
426,2014-12-01,Liberia,7635.0,3145,4490,49,12,2014
427,2014-12-03,Liberia,7635.0,3145,4490,49,12,2014
428,2014-12-10,Liberia,7719.0,3177,4542,50,12,2014
429,2014-12-15,Liberia,7797.0,3290,4507,51,12,2014
